Running programme in gpu
Loading weights from ./detector/YOLOv3/weight/yolov3.weights... Done!
Loading weights from ./deep_sort/deep/checkpoint/ckpt.t7!
frame index: 4446, spend time: 0.199s, fps: 5.029
frame index: 4447, spend time: 0.234s, fps: 4.265
frame index: 4448, spend time: 0.191s, fps: 5.239
frame index: 4449, spend time: 0.244s, fps: 4.097
frame index: 4450, spend time: 0.207s, fps: 4.826
frame index: 4451, spend time: 0.190s, fps: 5.261
frame index: 4452, spend time: 0.147s, fps: 6.812
frame index: 4453, spend time: 0.162s, fps: 6.176
frame index: 4454, spend time: 0.207s, fps: 4.825
frame index: 4455, spend time: 0.195s, fps: 5.122
frame index: 4456, spend time: 0.199s, fps: 5.023
frame index: 4457, spend time: 0.204s, fps: 4.892
frame index: 4458, spend time: 0.184s, fps: 5.449
frame index: 4459, spend time: 0.160s, fps: 6.262
frame index: 4460, spend time: 0.195s, fps: 5.115
frame index: 4461, spend time: 0.189s, fps: 5.291
frame index: 4462, spend time: 0.185s, fps: 5.407
frame index: 4463, spend time: 0.256s, fps: 3.906
frame index: 4464, spend time: 0.190s, fps: 5.259
frame index: 4465, spend time: 0.138s, fps: 7.225
frame index: 4466, spend time: 0.201s, fps: 4.982
frame index: 4467, spend time: 0.190s, fps: 5.269
frame index: 4468, spend time: 0.168s, fps: 5.948
frame index: 4469, spend time: 0.287s, fps: 3.482
frame index: 4470, spend time: 0.159s, fps: 6.307
frame index: 4471, spend time: 0.147s, fps: 6.818
frame index: 4472, spend time: 0.141s, fps: 7.088
frame index: 4473, spend time: 0.231s, fps: 4.326
frame index: 4474, spend time: 0.164s, fps: 6.083
frame index: 4475, spend time: 0.143s, fps: 7.014
frame index: 4476, spend time: 0.128s, fps: 7.786
frame index: 4477, spend time: 0.166s, fps: 6.024
frame index: 4478, spend time: 0.160s, fps: 6.252
frame index: 4479, spend time: 0.153s, fps: 6.550
frame index: 4480, spend time: 0.217s, fps: 4.605
frame index: 4481, spend time: 0.147s, fps: 6.806
frame index: 4482, spend time: 0.147s, fps: 6.785
frame index: 4483, spend time: 0.128s, fps: 7.801
frame index: 4484, spend time: 0.200s, fps: 5.006
frame index: 4485, spend time: 0.160s, fps: 6.251
frame index: 4486, spend time: 0.168s, fps: 5.939
frame index: 4487, spend time: 0.170s, fps: 5.869
frame index: 4488, spend time: 0.242s, fps: 4.131
frame index: 4489, spend time: 0.162s, fps: 6.184
frame index: 4490, spend time: 0.243s, fps: 4.109
frame index: 4491, spend time: 0.183s, fps: 5.477
frame index: 4492, spend time: 0.182s, fps: 5.508
frame index: 4493, spend time: 0.241s, fps: 4.152
frame index: 4494, spend time: 0.186s, fps: 5.364
frame index: 4495, spend time: 0.180s, fps: 5.566
frame index: 4496, spend time: 0.169s, fps: 5.930
frame index: 4497, spend time: 0.216s, fps: 4.640
frame index: 4498, spend time: 0.186s, fps: 5.365
frame index: 4499, spend time: 0.260s, fps: 3.840
frame index: 4500, spend time: 0.286s, fps: 3.494
frame index: 4501, spend time: 0.201s, fps: 4.983
frame index: 4502, spend time: 0.248s, fps: 4.035
frame index: 4503, spend time: 0.209s, fps: 4.787
frame index: 4504, spend time: 0.245s, fps: 4.088
frame index: 4505, spend time: 0.242s, fps: 4.140
frame index: 4506, spend time: 0.222s, fps: 4.509
frame index: 4507, spend time: 0.214s, fps: 4.675
frame index: 4508, spend time: 0.223s, fps: 4.488
frame index: 4509, spend time: 0.261s, fps: 3.825
frame index: 4510, spend time: 0.176s, fps: 5.669
frame index: 4511, spend time: 0.227s, fps: 4.403
frame index: 4512, spend time: 0.169s, fps: 5.928
frame index: 4513, spend time: 0.158s, fps: 6.337
frame index: 4514, spend time: 0.141s, fps: 7.094
frame index: 4515, spend time: 0.218s, fps: 4.589
frame index: 4516, spend time: 0.193s, fps: 5.179
frame index: 4517, spend time: 0.151s, fps: 6.624
frame index: 4518, spend time: 0.154s, fps: 6.481
frame index: 4519, spend time: 0.162s, fps: 6.171
frame index: 4520, spend time: 0.142s, fps: 7.062
frame index: 4521, spend time: 0.234s, fps: 4.267
frame index: 4522, spend time: 0.217s, fps: 4.598
frame index: 4523, spend time: 0.238s, fps: 4.204
frame index: 4524, spend time: 0.210s, fps: 4.760
frame index: 4525, spend time: 0.204s, fps: 4.891
frame index: 4526, spend time: 0.190s, fps: 5.257
frame index: 4527, spend time: 0.195s, fps: 5.119
frame index: 4528, spend time: 0.139s, fps: 7.179
frame index: 4529, spend time: 0.176s, fps: 5.678
frame index: 4530, spend time: 0.261s, fps: 3.832
frame index: 4531, spend time: 0.202s, fps: 4.946
frame index: 4532, spend time: 0.220s, fps: 4.536
frame index: 4533, spend time: 0.175s, fps: 5.730
frame index: 4534, spend time: 0.182s, fps: 5.495
frame index: 4535, spend time: 0.148s, fps: 6.751
frame index: 4536, spend time: 0.151s, fps: 6.640
frame index: 4537, spend time: 0.145s, fps: 6.891
frame index: 4538, spend time: 0.157s, fps: 6.363
frame index: 4539, spend time: 0.239s, fps: 4.184
frame index: 4540, spend time: 0.165s, fps: 6.045
frame index: 4541, spend time: 0.290s, fps: 3.452
frame index: 4542, spend time: 0.153s, fps: 6.533
frame index: 4543, spend time: 0.203s, fps: 4.920
frame index: 4544, spend time: 0.159s, fps: 6.298
frame index: 4545, spend time: 0.160s, fps: 6.254
frame index: 4546, spend time: 0.174s, fps: 5.738
frame index: 4547, spend time: 0.265s, fps: 3.772
frame index: 4548, spend time: 0.137s, fps: 7.320
frame index: 4549, spend time: 0.148s, fps: 6.734
frame index: 4550, spend time: 0.188s, fps: 5.323
frame index: 4551, spend time: 0.245s, fps: 4.083
frame index: 4552, spend time: 0.207s, fps: 4.836
frame index: 4553, spend time: 0.228s, fps: 4.384
frame index: 4554, spend time: 0.167s, fps: 5.992
frame index: 4555, spend time: 0.159s, fps: 6.305
frame index: 4556, spend time: 0.179s, fps: 5.589
frame index: 4557, spend time: 0.154s, fps: 6.507
frame index: 4558, spend time: 0.218s, fps: 4.586
frame index: 4559, spend time: 0.185s, fps: 5.393
frame index: 4560, spend time: 0.166s, fps: 6.012
frame index: 4561, spend time: 0.145s, fps: 6.892
frame index: 4562, spend time: 0.138s, fps: 7.228
frame index: 4563, spend time: 0.143s, fps: 6.986
frame index: 4564, spend time: 0.147s, fps: 6.785
frame index: 4565, spend time: 0.145s, fps: 6.910
frame index: 4566, spend time: 0.143s, fps: 7.008
frame index: 4567, spend time: 0.154s, fps: 6.489
frame index: 4568, spend time: 0.150s, fps: 6.681
frame index: 4569, spend time: 0.149s, fps: 6.695
frame index: 4570, spend time: 0.151s, fps: 6.641
frame index: 4571, spend time: 0.183s, fps: 5.469
frame index: 4572, spend time: 0.216s, fps: 4.621
frame index: 4573, spend time: 0.193s, fps: 5.185
frame index: 4574, spend time: 0.213s, fps: 4.684
frame index: 4575, spend time: 0.183s, fps: 5.463
frame index: 4576, spend time: 0.190s, fps: 5.271
frame index: 4577, spend time: 0.160s, fps: 6.256
frame index: 4578, spend time: 0.212s, fps: 4.726
frame index: 4579, spend time: 0.170s, fps: 5.885
frame index: 4580, spend time: 0.187s, fps: 5.335
frame index: 4581, spend time: 0.153s, fps: 6.531
frame index: 4582, spend time: 0.163s, fps: 6.148
frame index: 4583, spend time: 0.166s, fps: 6.011
frame index: 4584, spend time: 0.136s, fps: 7.330
frame index: 4585, spend time: 0.152s, fps: 6.594
frame index: 4586, spend time: 0.139s, fps: 7.212
frame index: 4587, spend time: 0.140s, fps: 7.159
frame index: 4588, spend time: 0.140s, fps: 7.125
frame index: 4589, spend time: 0.146s, fps: 6.830
frame index: 4590, spend time: 0.139s, fps: 7.176
frame index: 4591, spend time: 0.153s, fps: 6.542
frame index: 4592, spend time: 0.164s, fps: 6.108
frame index: 4593, spend time: 0.144s, fps: 6.966
frame index: 4594, spend time: 0.145s, fps: 6.881
frame index: 4595, spend time: 0.216s, fps: 4.620
frame index: 4596, spend time: 0.157s, fps: 6.355
frame index: 4597, spend time: 0.169s, fps: 5.928
frame index: 4598, spend time: 0.174s, fps: 5.749
frame index: 4599, spend time: 0.197s, fps: 5.063
frame index: 4600, spend time: 0.271s, fps: 3.685
frame index: 4601, spend time: 0.186s, fps: 5.375
frame index: 4602, spend time: 0.159s, fps: 6.276
frame index: 4603, spend time: 0.287s, fps: 3.478
frame index: 4604, spend time: 0.256s, fps: 3.901
frame index: 4605, spend time: 0.162s, fps: 6.172
frame index: 4606, spend time: 0.158s, fps: 6.328
frame index: 4607, spend time: 0.282s, fps: 3.544
frame index: 4608, spend time: 0.260s, fps: 3.853
frame index: 4609, spend time: 0.168s, fps: 5.948
frame index: 4610, spend time: 0.179s, fps: 5.594
frame index: 4611, spend time: 0.136s, fps: 7.338
frame index: 4612, spend time: 0.222s, fps: 4.502
frame index: 4613, spend time: 0.252s, fps: 3.967
frame index: 4614, spend time: 0.216s, fps: 4.631
frame index: 4615, spend time: 0.213s, fps: 4.695
frame index: 4616, spend time: 0.232s, fps: 4.318
frame index: 4617, spend time: 0.192s, fps: 5.198
frame index: 4618, spend time: 0.202s, fps: 4.949
frame index: 4619, spend time: 0.150s, fps: 6.656
frame index: 4620, spend time: 0.160s, fps: 6.232
frame index: 4621, spend time: 0.182s, fps: 5.479
frame index: 4622, spend time: 0.210s, fps: 4.754
frame index: 4623, spend time: 0.208s, fps: 4.801
frame index: 4624, spend time: 0.167s, fps: 5.977
frame index: 4625, spend time: 0.219s, fps: 4.556
frame index: 4626, spend time: 0.204s, fps: 4.898
frame index: 4627, spend time: 0.224s, fps: 4.473
frame index: 4628, spend time: 0.177s, fps: 5.634
frame index: 4629, spend time: 0.150s, fps: 6.679
frame index: 4630, spend time: 0.191s, fps: 5.225
frame index: 4631, spend time: 0.171s, fps: 5.856
frame index: 4632, spend time: 0.156s, fps: 6.391
frame index: 4633, spend time: 0.251s, fps: 3.982
frame index: 4634, spend time: 0.203s, fps: 4.936
frame index: 4635, spend time: 0.174s, fps: 5.753
frame index: 4636, spend time: 0.221s, fps: 4.525
frame index: 4637, spend time: 0.234s, fps: 4.276
frame index: 4638, spend time: 0.226s, fps: 4.430
frame index: 4639, spend time: 0.225s, fps: 4.454
frame index: 4640, spend time: 0.162s, fps: 6.168
frame index: 4641, spend time: 0.157s, fps: 6.379
frame index: 4642, spend time: 0.159s, fps: 6.271
frame index: 4643, spend time: 0.141s, fps: 7.089
frame index: 4644, spend time: 0.177s, fps: 5.635
frame index: 4645, spend time: 0.180s, fps: 5.571
frame index: 4646, spend time: 0.205s, fps: 4.877
frame index: 4647, spend time: 0.200s, fps: 4.995
frame index: 4648, spend time: 0.249s, fps: 4.020
frame index: 4649, spend time: 0.281s, fps: 3.559
frame index: 4650, spend time: 0.225s, fps: 4.446
frame index: 4651, spend time: 0.248s, fps: 4.027
frame index: 4652, spend time: 0.291s, fps: 3.433
frame index: 4653, spend time: 0.311s, fps: 3.218
frame index: 4654, spend time: 0.271s, fps: 3.683
frame index: 4655, spend time: 0.255s, fps: 3.916
frame index: 4656, spend time: 0.176s, fps: 5.679
frame index: 4657, spend time: 0.150s, fps: 6.669
frame index: 4658, spend time: 0.184s, fps: 5.437
frame index: 4659, spend time: 0.209s, fps: 4.794
frame index: 4660, spend time: 0.164s, fps: 6.085
frame index: 4661, spend time: 0.129s, fps: 7.725
frame index: 4662, spend time: 0.159s, fps: 6.293
frame index: 4663, spend time: 0.201s, fps: 4.974
frame index: 4664, spend time: 0.204s, fps: 4.913
frame index: 4665, spend time: 0.256s, fps: 3.906
frame index: 4666, spend time: 0.126s, fps: 7.934
frame index: 4667, spend time: 0.226s, fps: 4.428
frame index: 4668, spend time: 0.162s, fps: 6.170
frame index: 4669, spend time: 0.155s, fps: 6.452
frame index: 4670, spend time: 0.133s, fps: 7.539
frame index: 4671, spend time: 0.127s, fps: 7.886
frame index: 4672, spend time: 0.217s, fps: 4.605
frame index: 4673, spend time: 0.222s, fps: 4.504
frame index: 4674, spend time: 0.233s, fps: 4.297
frame index: 4675, spend time: 0.181s, fps: 5.537
frame index: 4676, spend time: 0.258s, fps: 3.873
frame index: 4677, spend time: 0.265s, fps: 3.778
frame index: 4678, spend time: 0.140s, fps: 7.155
frame index: 4679, spend time: 0.147s, fps: 6.822
frame index: 4680, spend time: 0.153s, fps: 6.555
frame index: 4681, spend time: 0.196s, fps: 5.107
frame index: 4682, spend time: 0.196s, fps: 5.094
frame index: 4683, spend time: 0.204s, fps: 4.900
frame index: 4684, spend time: 0.183s, fps: 5.463
frame index: 4685, spend time: 0.188s, fps: 5.312
frame index: 4686, spend time: 0.208s, fps: 4.813
frame index: 4687, spend time: 0.224s, fps: 4.471
frame index: 4688, spend time: 0.301s, fps: 3.317
frame index: 4689, spend time: 0.246s, fps: 4.062
frame index: 4690, spend time: 0.200s, fps: 5.005
frame index: 4691, spend time: 0.157s, fps: 6.371
frame index: 4692, spend time: 0.190s, fps: 5.264
frame index: 4693, spend time: 0.156s, fps: 6.427
frame index: 4694, spend time: 0.152s, fps: 6.570
frame index: 4695, spend time: 0.184s, fps: 5.434
frame index: 4696, spend time: 0.268s, fps: 3.726
frame index: 4697, spend time: 0.224s, fps: 4.456
frame index: 4698, spend time: 0.279s, fps: 3.587
frame index: 4699, spend time: 0.242s, fps: 4.131
frame index: 4700, spend time: 0.294s, fps: 3.402
frame index: 4701, spend time: 0.238s, fps: 4.209
frame index: 4702, spend time: 0.183s, fps: 5.466
frame index: 4703, spend time: 0.235s, fps: 4.255
frame index: 4704, spend time: 0.204s, fps: 4.910
frame index: 4705, spend time: 0.211s, fps: 4.732
frame index: 4706, spend time: 0.177s, fps: 5.642
frame index: 4707, spend time: 0.143s, fps: 7.008
frame index: 4708, spend time: 0.201s, fps: 4.968
frame index: 4709, spend time: 0.234s, fps: 4.266
frame index: 4710, spend time: 0.193s, fps: 5.192
frame index: 4711, spend time: 0.171s, fps: 5.831
frame index: 4712, spend time: 0.201s, fps: 4.983
frame index: 4713, spend time: 0.200s, fps: 5.003
frame index: 4714, spend time: 0.184s, fps: 5.432
frame index: 4715, spend time: 0.200s, fps: 4.988
frame index: 4716, spend time: 0.229s, fps: 4.363
frame index: 4717, spend time: 0.278s, fps: 3.599
frame index: 4718, spend time: 0.268s, fps: 3.731
frame index: 4719, spend time: 0.181s, fps: 5.525
frame index: 4720, spend time: 0.189s, fps: 5.280
frame index: 4721, spend time: 0.222s, fps: 4.513
frame index: 4722, spend time: 0.237s, fps: 4.226
frame index: 4723, spend time: 0.233s, fps: 4.294
frame index: 4724, spend time: 0.146s, fps: 6.868
frame index: 4725, spend time: 0.120s, fps: 8.347
frame index: 4726, spend time: 0.155s, fps: 6.436
frame index: 4727, spend time: 0.169s, fps: 5.908
frame index: 4728, spend time: 0.138s, fps: 7.259
frame index: 4729, spend time: 0.150s, fps: 6.664
frame index: 4730, spend time: 0.130s, fps: 7.697
frame index: 4731, spend time: 0.193s, fps: 5.193
frame index: 4732, spend time: 0.147s, fps: 6.800
frame index: 4733, spend time: 0.137s, fps: 7.278
frame index: 4734, spend time: 0.144s, fps: 6.929
frame index: 4735, spend time: 0.132s, fps: 7.579
frame index: 4736, spend time: 0.177s, fps: 5.646
frame index: 4737, spend time: 0.180s, fps: 5.571
frame index: 4738, spend time: 0.195s, fps: 5.121
frame index: 4739, spend time: 0.181s, fps: 5.534
frame index: 4740, spend time: 0.147s, fps: 6.802
frame index: 4741, spend time: 0.153s, fps: 6.528
frame index: 4742, spend time: 0.144s, fps: 6.962
frame index: 4743, spend time: 0.204s, fps: 4.891
frame index: 4744, spend time: 0.199s, fps: 5.035
frame index: 4745, spend time: 0.166s, fps: 6.010
frame index: 4746, spend time: 0.229s, fps: 4.373
frame index: 4747, spend time: 0.240s, fps: 4.175
frame index: 4748, spend time: 0.148s, fps: 6.773
frame index: 4749, spend time: 0.152s, fps: 6.571
frame index: 4750, spend time: 0.209s, fps: 4.776
frame index: 4751, spend time: 0.215s, fps: 4.658
frame index: 4752, spend time: 0.145s, fps: 6.882
frame index: 4753, spend time: 0.201s, fps: 4.976
frame index: 4754, spend time: 0.212s, fps: 4.719
frame index: 4755, spend time: 0.236s, fps: 4.243
frame index: 4756, spend time: 0.216s, fps: 4.637
frame index: 4757, spend time: 0.244s, fps: 4.092
frame index: 4758, spend time: 0.177s, fps: 5.645
frame index: 4759, spend time: 0.204s, fps: 4.903
frame index: 4760, spend time: 0.203s, fps: 4.922
frame index: 4761, spend time: 0.254s, fps: 3.938
frame index: 4762, spend time: 0.195s, fps: 5.138
frame index: 4763, spend time: 0.204s, fps: 4.910
frame index: 4764, spend time: 0.273s, fps: 3.669
frame index: 4765, spend time: 0.199s, fps: 5.016
frame index: 4766, spend time: 0.172s, fps: 5.829
frame index: 4767, spend time: 0.213s, fps: 4.684
frame index: 4768, spend time: 0.187s, fps: 5.337
frame index: 4769, spend time: 0.174s, fps: 5.744
frame index: 4770, spend time: 0.215s, fps: 4.643
frame index: 4771, spend time: 0.194s, fps: 5.151
frame index: 4772, spend time: 0.168s, fps: 5.964
frame index: 4773, spend time: 0.157s, fps: 6.381
frame index: 4774, spend time: 0.200s, fps: 4.998
frame index: 4775, spend time: 0.181s, fps: 5.513
frame index: 4776, spend time: 0.153s, fps: 6.555
frame index: 4777, spend time: 0.234s, fps: 4.270
frame index: 4778, spend time: 0.164s, fps: 6.111
frame index: 4779, spend time: 0.146s, fps: 6.826
frame index: 4780, spend time: 0.131s, fps: 7.651
frame index: 4781, spend time: 0.197s, fps: 5.072
frame index: 4782, spend time: 0.162s, fps: 6.172
frame index: 4783, spend time: 0.159s, fps: 6.283
frame index: 4784, spend time: 0.227s, fps: 4.407
frame index: 4785, spend time: 0.338s, fps: 2.954
frame index: 4786, spend time: 0.233s, fps: 4.288
frame index: 4787, spend time: 0.167s, fps: 5.980
frame index: 4788, spend time: 0.166s, fps: 6.034
frame index: 4789, spend time: 0.165s, fps: 6.075
frame index: 4790, spend time: 0.141s, fps: 7.078
frame index: 4791, spend time: 0.132s, fps: 7.551
frame index: 4792, spend time: 0.161s, fps: 6.193
frame index: 4793, spend time: 0.194s, fps: 5.145
frame index: 4794, spend time: 0.220s, fps: 4.548
frame index: 4795, spend time: 0.229s, fps: 4.364
frame index: 4796, spend time: 0.210s, fps: 4.761
frame index: 4797, spend time: 0.180s, fps: 5.558
frame index: 4798, spend time: 0.163s, fps: 6.118
frame index: 4799, spend time: 0.157s, fps: 6.380
frame index: 4800, spend time: 0.152s, fps: 6.565
frame index: 4801, spend time: 0.215s, fps: 4.643
frame index: 4802, spend time: 0.168s, fps: 5.938
frame index: 4803, spend time: 0.156s, fps: 6.398
frame index: 4804, spend time: 0.157s, fps: 6.371
frame index: 4805, spend time: 0.283s, fps: 3.536
frame index: 4806, spend time: 0.179s, fps: 5.574
frame index: 4807, spend time: 0.190s, fps: 5.275
frame index: 4808, spend time: 0.237s, fps: 4.225
frame index: 4809, spend time: 0.175s, fps: 5.709
frame index: 4810, spend time: 0.125s, fps: 7.971
frame index: 4811, spend time: 0.125s, fps: 8.002
frame index: 4812, spend time: 0.126s, fps: 7.940
frame index: 4813, spend time: 0.239s, fps: 4.181
frame index: 4814, spend time: 0.225s, fps: 4.446
frame index: 4815, spend time: 0.192s, fps: 5.200
frame index: 4816, spend time: 0.199s, fps: 5.030
frame index: 4817, spend time: 0.156s, fps: 6.425
frame index: 4818, spend time: 0.199s, fps: 5.016
frame index: 4819, spend time: 0.170s, fps: 5.877
frame index: 4820, spend time: 0.226s, fps: 4.434
frame index: 4821, spend time: 0.279s, fps: 3.580
frame index: 4822, spend time: 0.160s, fps: 6.267
frame index: 4823, spend time: 0.161s, fps: 6.218
frame index: 4824, spend time: 0.188s, fps: 5.312
frame index: 4825, spend time: 0.202s, fps: 4.961
frame index: 4826, spend time: 0.209s, fps: 4.780
frame index: 4827, spend time: 0.249s, fps: 4.019
frame index: 4828, spend time: 0.241s, fps: 4.144
frame index: 4829, spend time: 0.294s, fps: 3.398
frame index: 4830, spend time: 0.264s, fps: 3.791
frame index: 4831, spend time: 0.156s, fps: 6.406
frame index: 4832, spend time: 0.189s, fps: 5.294
frame index: 4833, spend time: 0.182s, fps: 5.494
frame index: 4834, spend time: 0.172s, fps: 5.805
frame index: 4835, spend time: 0.144s, fps: 6.925
frame index: 4836, spend time: 0.150s, fps: 6.656
frame index: 4837, spend time: 0.144s, fps: 6.968
frame index: 4838, spend time: 0.187s, fps: 5.356
frame index: 4839, spend time: 0.191s, fps: 5.225
frame index: 4840, spend time: 0.151s, fps: 6.618
frame index: 4841, spend time: 0.224s, fps: 4.455
frame index: 4842, spend time: 0.175s, fps: 5.719
frame index: 4843, spend time: 0.227s, fps: 4.414
frame index: 4844, spend time: 0.168s, fps: 5.958
frame index: 4845, spend time: 0.298s, fps: 3.356
frame index: 4846, spend time: 0.162s, fps: 6.167
frame index: 4847, spend time: 0.191s, fps: 5.248
frame index: 4848, spend time: 0.174s, fps: 5.738
frame index: 4849, spend time: 0.149s, fps: 6.704
frame index: 4850, spend time: 0.185s, fps: 5.401
frame index: 4851, spend time: 0.180s, fps: 5.551
frame index: 4852, spend time: 0.142s, fps: 7.040
frame index: 4853, spend time: 0.187s, fps: 5.340
frame index: 4854, spend time: 0.138s, fps: 7.267
frame index: 4855, spend time: 0.134s, fps: 7.466
frame index: 4856, spend time: 0.169s, fps: 5.915
frame index: 4857, spend time: 0.179s, fps: 5.582
frame index: 4858, spend time: 0.209s, fps: 4.782
frame index: 4859, spend time: 0.172s, fps: 5.802
frame index: 4860, spend time: 0.304s, fps: 3.294
frame index: 4861, spend time: 0.166s, fps: 6.034
frame index: 4862, spend time: 0.194s, fps: 5.164
frame index: 4863, spend time: 0.221s, fps: 4.523
frame index: 4864, spend time: 0.191s, fps: 5.249
frame index: 4865, spend time: 0.198s, fps: 5.043
frame index: 4866, spend time: 0.171s, fps: 5.857
frame index: 4867, spend time: 0.156s, fps: 6.427
frame index: 4868, spend time: 0.222s, fps: 4.497
frame index: 4869, spend time: 0.168s, fps: 5.966
frame index: 4870, spend time: 0.172s, fps: 5.807
frame index: 4871, spend time: 0.165s, fps: 6.052
frame index: 4872, spend time: 0.137s, fps: 7.306
frame index: 4873, spend time: 0.127s, fps: 7.850
frame index: 4874, spend time: 0.196s, fps: 5.093
frame index: 4875, spend time: 0.211s, fps: 4.737
frame index: 4876, spend time: 0.182s, fps: 5.483
frame index: 4877, spend time: 0.148s, fps: 6.772
frame index: 4878, spend time: 0.110s, fps: 9.058
frame index: 4879, spend time: 0.202s, fps: 4.954
frame index: 4880, spend time: 0.142s, fps: 7.024
frame index: 4881, spend time: 0.183s, fps: 5.459
frame index: 4882, spend time: 0.217s, fps: 4.603
frame index: 4883, spend time: 0.198s, fps: 5.059
frame index: 4884, spend time: 0.118s, fps: 8.482
frame index: 4885, spend time: 0.126s, fps: 7.938
frame index: 4886, spend time: 0.163s, fps: 6.151
frame index: 4887, spend time: 0.202s, fps: 4.961
frame index: 4888, spend time: 0.143s, fps: 7.004
frame index: 4889, spend time: 0.139s, fps: 7.180
frame index: 4890, spend time: 0.124s, fps: 8.078
frame index: 4891, spend time: 0.132s, fps: 7.605
frame index: 4892, spend time: 0.128s, fps: 7.836
frame index: 4893, spend time: 0.155s, fps: 6.460
frame index: 4894, spend time: 0.150s, fps: 6.647
frame index: 4895, spend time: 0.133s, fps: 7.543
frame index: 4896, spend time: 0.118s, fps: 8.447
frame index: 4897, spend time: 0.148s, fps: 6.754
frame index: 4898, spend time: 0.177s, fps: 5.646
frame index: 4899, spend time: 0.142s, fps: 7.063
frame index: 4900, spend time: 0.149s, fps: 6.723
frame index: 4901, spend time: 0.167s, fps: 5.975
frame index: 4902, spend time: 0.176s, fps: 5.687
frame index: 4903, spend time: 0.174s, fps: 5.739
frame index: 4904, spend time: 0.161s, fps: 6.226
frame index: 4905, spend time: 0.171s, fps: 5.862
frame index: 4906, spend time: 0.188s, fps: 5.307
frame index: 4907, spend time: 0.194s, fps: 5.157
frame index: 4908, spend time: 0.223s, fps: 4.484
frame index: 4909, spend time: 0.187s, fps: 5.334
frame index: 4910, spend time: 0.150s, fps: 6.683
frame index: 4911, spend time: 0.157s, fps: 6.358
frame index: 4912, spend time: 0.129s, fps: 7.749
frame index: 4913, spend time: 0.137s, fps: 7.322
frame index: 4914, spend time: 0.128s, fps: 7.791
frame index: 4915, spend time: 0.134s, fps: 7.440
frame index: 4916, spend time: 0.137s, fps: 7.314
frame index: 4917, spend time: 0.154s, fps: 6.481
frame index: 4918, spend time: 0.223s, fps: 4.492
frame index: 4919, spend time: 0.184s, fps: 5.447
frame index: 4920, spend time: 0.174s, fps: 5.734
frame index: 4921, spend time: 0.179s, fps: 5.592
frame index: 4922, spend time: 0.174s, fps: 5.744
frame index: 4923, spend time: 0.154s, fps: 6.476
frame index: 4924, spend time: 0.187s, fps: 5.336
frame index: 4925, spend time: 0.170s, fps: 5.889
frame index: 4926, spend time: 0.141s, fps: 7.093
frame index: 4927, spend time: 0.123s, fps: 8.158
frame index: 4928, spend time: 0.138s, fps: 7.234
frame index: 4929, spend time: 0.139s, fps: 7.188
frame index: 4930, spend time: 0.131s, fps: 7.655
frame index: 4931, spend time: 0.127s, fps: 7.896
frame index: 4932, spend time: 0.141s, fps: 7.101
frame index: 4933, spend time: 0.139s, fps: 7.205
frame index: 4934, spend time: 0.125s, fps: 7.974
frame index: 4935, spend time: 0.130s, fps: 7.719
frame index: 4936, spend time: 0.164s, fps: 6.096
frame index: 4937, spend time: 0.177s, fps: 5.642
frame index: 4938, spend time: 0.149s, fps: 6.702
frame index: 4939, spend time: 0.133s, fps: 7.526
frame index: 4940, spend time: 0.161s, fps: 6.194
frame index: 4941, spend time: 0.181s, fps: 5.521
frame index: 4942, spend time: 0.205s, fps: 4.867
frame index: 4943, spend time: 0.194s, fps: 5.156
frame index: 4944, spend time: 0.149s, fps: 6.729
frame index: 4945, spend time: 0.176s, fps: 5.676
frame index: 4946, spend time: 0.150s, fps: 6.685
frame index: 4947, spend time: 0.126s, fps: 7.958
frame index: 4948, spend time: 0.120s, fps: 8.301
frame index: 4949, spend time: 0.136s, fps: 7.344
frame index: 4950, spend time: 0.126s, fps: 7.949
frame index: 4951, spend time: 0.118s, fps: 8.485
frame index: 4952, spend time: 0.167s, fps: 5.986
frame index: 4953, spend time: 0.134s, fps: 7.439
frame index: 4954, spend time: 0.110s, fps: 9.130
frame index: 4955, spend time: 0.131s, fps: 7.626
frame index: 4956, spend time: 0.128s, fps: 7.786
frame index: 4957, spend time: 0.118s, fps: 8.482
frame index: 4958, spend time: 0.126s, fps: 7.918
frame index: 4959, spend time: 0.144s, fps: 6.942
frame index: 4960, spend time: 0.123s, fps: 8.142
frame index: 4961, spend time: 0.137s, fps: 7.308
frame index: 4962, spend time: 0.150s, fps: 6.665
frame index: 4963, spend time: 0.249s, fps: 4.023
frame index: 4964, spend time: 0.164s, fps: 6.082
frame index: 4965, spend time: 0.193s, fps: 5.169
frame index: 4966, spend time: 0.169s, fps: 5.904
frame index: 4967, spend time: 0.132s, fps: 7.588
frame index: 4968, spend time: 0.223s, fps: 4.491
frame index: 4969, spend time: 0.174s, fps: 5.739
frame index: 4970, spend time: 0.189s, fps: 5.298
frame index: 4971, spend time: 0.164s, fps: 6.081
frame index: 4972, spend time: 0.190s, fps: 5.251
frame index: 4973, spend time: 0.202s, fps: 4.947
frame index: 4974, spend time: 0.171s, fps: 5.863
frame index: 4975, spend time: 0.162s, fps: 6.164
frame index: 4976, spend time: 0.228s, fps: 4.392
frame index: 4977, spend time: 0.186s, fps: 5.363
frame index: 4978, spend time: 0.220s, fps: 4.544
frame index: 4979, spend time: 0.244s, fps: 4.106
frame index: 4980, spend time: 0.180s, fps: 5.570
