[Progress:78.0%] time:51.27s Loss:0.76932  Acc:82.947%
[Progress:78.2%] time:51.91s Loss:0.77209  Acc:82.945%
[Progress:78.5%] time:51.76s Loss:0.76083  Acc:82.944%
[Progress:78.8%] time:51.25s Loss:0.78223  Acc:82.942%
[Progress:79.0%] time:51.56s Loss:0.75780  Acc:82.942%
[Progress:79.3%] time:52.24s Loss:0.81494  Acc:82.939%
[Progress:79.6%] time:51.65s Loss:0.76883  Acc:82.938%
[Progress:79.8%] time:50.73s Loss:0.70995  Acc:82.942%
[Progress:80.1%] time:53.12s Loss:0.74708  Acc:82.941%
[Progress:80.4%] time:51.87s Loss:0.76704  Acc:82.940%
[Progress:80.6%] time:51.95s Loss:0.70008  Acc:82.942%
[Progress:80.9%] time:51.73s Loss:0.74494  Acc:82.941%
[Progress:81.2%] time:51.78s Loss:0.70056  Acc:82.945%
[Progress:81.5%] time:52.76s Loss:0.72778  Acc:82.947%
[Progress:81.7%] time:51.99s Loss:0.69922  Acc:82.951%
[Progress:82.0%] time:51.50s Loss:0.77797  Acc:82.951%
[Progress:82.3%] time:51.31s Loss:0.80446  Acc:82.948%
[Progress:82.5%] time:52.17s Loss:0.78114  Acc:82.948%
[Progress:82.8%] time:52.06s Loss:0.73243  Acc:82.949%
[Progress:83.1%] time:51.13s Loss:0.79391  Acc:82.944%
[Progress:83.3%] time:51.02s Loss:0.79205  Acc:82.942%
[Progress:83.6%] time:52.84s Loss:0.74022  Acc:82.943%
[Progress:83.9%] time:52.59s Loss:0.77534  Acc:82.943%
[Progress:84.1%] time:51.72s Loss:0.88589  Acc:82.937%
[Progress:84.4%] time:53.01s Loss:0.79411  Acc:82.937%
[Progress:84.7%] time:51.56s Loss:0.73032  Acc:82.939%
[Progress:84.9%] time:53.43s Loss:0.72291  Acc:82.941%
[Progress:85.2%] time:52.30s Loss:0.79524  Acc:82.936%
[Progress:85.5%] time:51.54s Loss:0.72986  Acc:82.938%
[Progress:85.8%] time:51.63s Loss:0.69079  Acc:82.943%
[Progress:86.0%] time:51.48s Loss:0.72880  Acc:82.946%
[Progress:86.3%] time:51.07s Loss:0.78437  Acc:82.944%
[Progress:86.6%] time:52.28s Loss:0.74490  Acc:82.944%
[Progress:86.8%] time:52.31s Loss:0.81573  Acc:82.942%
[Progress:87.1%] time:52.23s Loss:0.80383  Acc:82.938%
[Progress:87.4%] time:53.06s Loss:0.76881  Acc:82.939%
[Progress:87.6%] time:52.11s Loss:0.71085  Acc:82.940%
[Progress:87.9%] time:51.53s Loss:0.80351  Acc:82.938%
[Progress:88.2%] time:52.23s Loss:0.71140  Acc:82.940%
[Progress:88.4%] time:52.67s Loss:0.82712  Acc:82.938%
[Progress:88.7%] time:53.34s Loss:0.74557  Acc:82.940%
[Progress:89.0%] time:51.88s Loss:0.80355  Acc:82.936%
[Progress:89.2%] time:51.86s Loss:0.74015  Acc:82.934%
[Progress:89.5%] time:52.40s Loss:0.79721  Acc:82.931%
[Progress:89.8%] time:52.66s Loss:0.75628  Acc:82.931%
[Progress:90.1%] time:51.86s Loss:0.78135  Acc:82.929%
[Progress:90.3%] time:52.88s Loss:0.77188  Acc:82.928%
[Progress:90.6%] time:53.94s Loss:0.72374  Acc:82.931%
[Progress:90.9%] time:52.19s Loss:0.71591  Acc:82.932%
[Progress:91.1%] time:51.76s Loss:0.65440  Acc:82.942%
[Progress:91.4%] time:52.46s Loss:0.78350  Acc:82.941%
[Progress:91.7%] time:52.90s Loss:0.75538  Acc:82.940%
[Progress:91.9%] time:53.40s Loss:0.74405  Acc:82.941%
[Progress:92.2%] time:52.18s Loss:0.75209  Acc:82.940%
[Progress:92.5%] time:51.63s Loss:0.74974  Acc:82.941%
[Progress:92.7%] time:52.28s Loss:0.74452  Acc:82.943%
[Progress:93.0%] time:51.86s Loss:0.81199  Acc:82.938%
[Progress:93.3%] time:51.83s Loss:0.76176  Acc:82.937%
[Progress:93.5%] time:51.55s Loss:0.75717  Acc:82.938%
[Progress:93.8%] time:52.14s Loss:0.83815  Acc:82.932%
[Progress:94.1%] time:53.19s Loss:0.84050  Acc:82.926%
[Progress:94.4%] time:52.80s Loss:0.73464  Acc:82.927%
[Progress:94.6%] time:52.79s Loss:0.77686  Acc:82.928%
[Progress:94.9%] time:51.93s Loss:0.75240  Acc:82.929%
[Progress:95.2%] time:52.38s Loss:0.69078  Acc:82.931%
[Progress:95.4%] time:51.87s Loss:0.76756  Acc:82.930%
[Progress:95.7%] time:53.14s Loss:0.71973  Acc:82.932%
[Progress:96.0%] time:52.36s Loss:0.74273  Acc:82.934%
[Progress:96.2%] time:51.17s Loss:0.72069  Acc:82.935%
[Progress:96.5%] time:51.81s Loss:0.72876  Acc:82.936%
[Progress:96.8%] time:51.13s Loss:0.68461  Acc:82.942%
[Progress:97.0%] time:52.28s Loss:0.72599  Acc:82.942%
[Progress:97.3%] time:52.53s Loss:0.71649  Acc:82.945%
[Progress:97.6%] time:52.90s Loss:0.73694  Acc:82.944%
[Progress:97.8%] time:53.27s Loss:0.80848  Acc:82.941%
[Progress:98.1%] time:52.34s Loss:0.73745  Acc:82.942%
[Progress:98.4%] time:51.86s Loss:0.74906  Acc:82.941%
[Progress:98.7%] time:53.00s Loss:0.76238  Acc:82.939%
[Progress:98.9%] time:52.21s Loss:0.74714  Acc:82.941%
[Progress:99.2%] time:52.24s Loss:0.69289  Acc:82.944%
[Progress:99.5%] time:51.31s Loss:0.76456  Acc:82.945%
[Progress:99.7%] time:52.45s Loss:0.66505  Acc:82.951%
[Progress:100.0%] time:51.92s Loss:0.72628  Acc:82.953%
[Progress:0.3%] time:54.18s Loss:0.76403  Acc:83.164%
[Progress:0.5%] time:53.44s Loss:0.69353  Acc:83.809%
[Progress:0.8%] time:52.58s Loss:0.78271  Acc:83.190%
[Progress:1.1%] time:53.61s Loss:0.75858  Acc:83.066%
[Progress:1.3%] time:51.90s Loss:0.76925  Acc:83.078%
[Progress:1.6%] time:53.00s Loss:0.74012  Acc:83.034%
[Progress:1.9%] time:52.12s Loss:0.77240  Acc:82.935%
[Progress:2.2%] time:53.01s Loss:0.79600  Acc:82.798%
[Progress:2.4%] time:52.78s Loss:0.83748  Acc:82.648%
[Progress:2.7%] time:52.07s Loss:0.78244  Acc:82.609%
[Progress:3.0%] time:52.76s Loss:0.83163  Acc:82.543%
[Progress:3.2%] time:50.39s Loss:0.80615  Acc:82.425%
[Progress:3.5%] time:53.11s Loss:0.71502  Acc:82.569%
[Progress:3.8%] time:52.72s Loss:0.75792  Acc:82.614%
[Progress:4.0%] time:52.91s Loss:0.78772  Acc:82.633%
[Progress:4.3%] time:53.06s Loss:0.78170  Acc:82.666%
[Progress:4.6%] time:52.12s Loss:0.73720  Acc:82.739%
[Progress:4.8%] time:51.90s Loss:0.76125  Acc:82.713%
[Progress:5.1%] time:52.51s Loss:0.72319  Acc:82.732%
[Progress:5.4%] time:52.01s Loss:0.72686  Acc:82.762%
[Progress:5.6%] time:51.36s Loss:0.73711  Acc:82.816%
[Progress:5.9%] time:51.48s Loss:0.71508  Acc:82.855%
[Progress:6.2%] time:51.65s Loss:0.71623  Acc:82.913%
[Progress:6.5%] time:50.82s Loss:0.70652  Acc:82.992%
[Progress:6.7%] time:52.65s Loss:0.65326  Acc:83.069%
[Progress:7.0%] time:52.04s Loss:0.72777  Acc:83.068%
[Progress:7.3%] time:53.26s Loss:0.75253  Acc:83.061%
[Progress:7.5%] time:52.64s Loss:0.73562  Acc:83.062%
[Progress:7.8%] time:51.86s Loss:0.71483  Acc:83.072%
[Progress:8.1%] time:51.67s Loss:0.68995  Acc:83.112%
[Progress:8.3%] time:53.01s Loss:0.75060  Acc:83.109%
[Progress:8.6%] time:53.05s Loss:0.65632  Acc:83.154%
[Progress:8.9%] time:52.42s Loss:0.73467  Acc:83.163%
[Progress:9.1%] time:52.17s Loss:0.69290  Acc:83.207%
[Progress:9.4%] time:51.88s Loss:0.74041  Acc:83.228%
[Progress:9.7%] time:52.47s Loss:0.77595  Acc:83.200%
[Progress:9.9%] time:51.05s Loss:0.75950  Acc:83.176%
[Progress:10.2%] time:52.80s Loss:0.74560  Acc:83.197%
[Progress:10.5%] time:53.77s Loss:0.83523  Acc:83.140%
[Progress:10.8%] time:53.17s Loss:0.70396  Acc:83.151%
[Progress:11.0%] time:53.47s Loss:0.67475  Acc:83.186%
[Progress:11.3%] time:53.44s Loss:0.76195  Acc:83.185%
[Progress:11.6%] time:51.88s Loss:0.72008  Acc:83.199%
[Progress:11.8%] time:51.02s Loss:0.73122  Acc:83.191%
[Progress:12.1%] time:52.31s Loss:0.71704  Acc:83.210%
[Progress:12.4%] time:51.80s Loss:0.78967  Acc:83.202%
[Progress:12.6%] time:51.38s Loss:0.72025  Acc:83.203%
[Progress:12.9%] time:50.89s Loss:0.77028  Acc:83.193%
[Progress:13.2%] time:51.16s Loss:0.82128  Acc:83.166%
[Progress:13.4%] time:51.86s Loss:0.75308  Acc:83.166%
[Progress:13.7%] time:51.86s Loss:0.75002  Acc:83.159%
[Progress:14.0%] time:53.42s Loss:0.74191  Acc:83.175%
[Progress:14.2%] time:53.66s Loss:0.80011  Acc:83.162%
[Progress:14.5%] time:52.68s Loss:0.78864  Acc:83.145%
[Progress:14.8%] time:51.92s Loss:0.80882  Acc:83.108%
[Progress:15.1%] time:52.49s Loss:0.70261  Acc:83.142%
[Progress:15.3%] time:52.93s Loss:0.73420  Acc:83.152%
[Progress:15.6%] time:51.67s Loss:0.77090  Acc:83.124%
[Progress:15.9%] time:52.28s Loss:0.72302  Acc:83.121%
[Progress:16.1%] time:51.94s Loss:0.77648  Acc:83.121%
[Progress:16.4%] time:51.10s Loss:0.73640  Acc:83.123%
[Progress:16.7%] time:50.95s Loss:0.72951  Acc:83.129%
[Progress:16.9%] time:51.87s Loss:0.81009  Acc:83.110%
[Progress:17.2%] time:54.09s Loss:0.79944  Acc:83.096%
[Progress:17.5%] time:53.81s Loss:0.76821  Acc:83.085%
[Progress:17.7%] time:51.84s Loss:0.77439  Acc:83.076%
[Progress:18.0%] time:51.73s Loss:0.75840  Acc:83.070%
[Progress:18.3%] time:51.34s Loss:0.78616  Acc:83.043%
[Progress:18.5%] time:50.89s Loss:0.79783  Acc:83.028%
[Progress:18.8%] time:52.27s Loss:0.76983  Acc:83.017%
[Progress:19.1%] time:51.99s Loss:0.73543  Acc:83.016%
[Progress:19.4%] time:51.45s Loss:0.74164  Acc:83.003%
[Progress:19.6%] time:51.95s Loss:0.75667  Acc:83.005%
[Progress:19.9%] time:52.06s Loss:0.75195  Acc:83.008%
[Progress:20.2%] time:51.57s Loss:0.73399  Acc:83.015%
[Progress:20.4%] time:53.13s Loss:0.67663  Acc:83.026%
[Progress:20.7%] time:52.60s Loss:0.70662  Acc:83.041%
[Progress:21.0%] time:51.90s Loss:0.72847  Acc:83.046%
[Progress:21.2%] time:52.59s Loss:0.77169  Acc:83.041%
[Progress:21.5%] time:52.43s Loss:0.70898  Acc:83.074%
[Progress:21.8%] time:51.64s Loss:0.72972  Acc:83.086%
[Progress:22.0%] time:52.20s Loss:0.74103  Acc:83.094%
[Progress:22.3%] time:52.29s Loss:0.75573  Acc:83.093%
[Progress:22.6%] time:52.83s Loss:0.81008  Acc:83.082%
[Progress:22.8%] time:51.27s Loss:0.76597  Acc:83.077%
[Progress:23.1%] time:51.57s Loss:0.82182  Acc:83.070%
[Progress:23.4%] time:51.20s Loss:0.79124  Acc:83.070%
[Progress:23.7%] time:51.62s Loss:0.76853  Acc:83.070%
[Progress:23.9%] time:53.77s Loss:0.72627  Acc:83.075%
[Progress:24.2%] time:52.10s Loss:0.68562  Acc:83.085%
[Progress:24.5%] time:52.58s Loss:0.85581  Acc:83.059%
[Progress:24.7%] time:51.78s Loss:0.75693  Acc:83.055%
[Progress:25.0%] time:52.08s Loss:0.71840  Acc:83.069%
[Progress:25.3%] time:52.34s Loss:0.74760  Acc:83.073%
[Progress:25.5%] time:52.20s Loss:0.72578  Acc:83.082%
[Progress:25.8%] time:52.32s Loss:0.74003  Acc:83.083%
[Progress:26.1%] time:53.11s Loss:0.67073  Acc:83.104%
[Progress:26.3%] time:51.71s Loss:0.68755  Acc:83.117%
[Progress:26.6%] time:51.51s Loss:0.71183  Acc:83.129%
[Progress:26.9%] time:50.97s Loss:0.74318  Acc:83.125%
[Progress:27.2%] time:51.57s Loss:0.74184  Acc:83.118%
[Progress:27.4%] time:53.25s Loss:0.76699  Acc:83.110%
[Progress:27.7%] time:52.73s Loss:0.75184  Acc:83.107%
[Progress:28.0%] time:52.11s Loss:0.69074  Acc:83.118%
[Progress:28.2%] time:52.23s Loss:0.77477  Acc:83.110%
[Progress:28.5%] time:52.04s Loss:0.71894  Acc:83.110%
[Progress:28.8%] time:50.38s Loss:0.78335  Acc:83.109%
[Progress:29.0%] time:49.65s Loss:0.78417  Acc:83.107%
[Progress:29.3%] time:49.61s Loss:0.78447  Acc:83.098%
[Progress:29.6%] time:50.69s Loss:0.74574  Acc:83.101%
[Progress:29.8%] time:52.35s Loss:0.83428  Acc:83.092%
[Progress:30.1%] time:50.38s Loss:0.75342  Acc:83.093%
[Progress:30.4%] time:51.38s Loss:0.75975  Acc:83.089%
[Progress:30.6%] time:52.06s Loss:0.77575  Acc:83.081%
[Progress:30.9%] time:51.27s Loss:0.71980  Acc:83.090%
[Progress:31.2%] time:51.41s Loss:0.74968  Acc:83.087%
[Progress:31.5%] time:52.14s Loss:0.72633  Acc:83.094%
[Progress:31.7%] time:51.37s Loss:0.67206  Acc:83.108%
[Progress:32.0%] time:51.22s Loss:0.77532  Acc:83.101%
[Progress:32.3%] time:52.16s Loss:0.74367  Acc:83.105%
[Progress:32.5%] time:52.27s Loss:0.76565  Acc:83.100%
[Progress:32.8%] time:51.74s Loss:0.77496  Acc:83.088%
[Progress:33.1%] time:50.84s Loss:0.72391  Acc:83.092%
[Progress:33.3%] time:51.47s Loss:0.74350  Acc:83.091%
[Progress:33.6%] time:51.78s Loss:0.72601  Acc:83.105%
[Progress:33.9%] time:50.28s Loss:0.73278  Acc:83.108%
[Progress:34.1%] time:52.00s Loss:0.74556  Acc:83.109%
[Progress:34.4%] time:52.69s Loss:0.75778  Acc:83.109%
[Progress:34.7%] time:52.73s Loss:0.71431  Acc:83.124%
[Progress:34.9%] time:51.06s Loss:0.70125  Acc:83.133%
[Progress:35.2%] time:53.28s Loss:0.75588  Acc:83.129%
[Progress:35.5%] time:52.41s Loss:0.73651  Acc:83.129%
[Progress:35.8%] time:51.34s Loss:0.74235  Acc:83.134%
[Progress:36.0%] time:52.77s Loss:0.77026  Acc:83.128%
[Progress:36.3%] time:51.12s Loss:0.80205  Acc:83.122%
[Progress:36.6%] time:52.29s Loss:0.76845  Acc:83.125%
[Progress:36.8%] time:51.33s Loss:0.76153  Acc:83.123%
[Progress:37.1%] time:51.22s Loss:0.76961  Acc:83.118%
[Progress:37.4%] time:50.50s Loss:0.78409  Acc:83.107%
[Progress:37.6%] time:53.63s Loss:0.75133  Acc:83.105%
[Progress:37.9%] time:51.83s Loss:0.73096  Acc:83.104%
[Progress:38.2%] time:52.38s Loss:0.75822  Acc:83.101%
[Progress:38.4%] time:53.15s Loss:0.73289  Acc:83.106%
[Progress:38.7%] time:52.67s Loss:0.75032  Acc:83.104%
[Progress:39.0%] time:52.29s Loss:0.78255  Acc:83.097%
[Progress:39.2%] time:51.62s Loss:0.78648  Acc:83.090%
[Progress:39.5%] time:52.32s Loss:0.76743  Acc:83.087%
[Progress:39.8%] time:51.37s Loss:0.79777  Acc:83.084%
[Progress:40.1%] time:51.50s Loss:0.81824  Acc:83.070%
[Progress:40.3%] time:52.10s Loss:0.77316  Acc:83.071%
[Progress:40.6%] time:50.93s Loss:0.80573  Acc:83.068%
[Progress:40.9%] time:52.28s Loss:0.72987  Acc:83.068%
[Progress:41.1%] time:52.67s Loss:0.69272  Acc:83.079%
[Progress:41.4%] time:52.72s Loss:0.78434  Acc:83.077%
[Progress:41.7%] time:53.36s Loss:0.73829  Acc:83.078%
[Progress:41.9%] time:52.85s Loss:0.73822  Acc:83.083%
[Progress:42.2%] time:52.29s Loss:0.73916  Acc:83.087%
[Progress:42.5%] time:52.32s Loss:0.74504  Acc:83.089%
[Progress:42.7%] time:53.07s Loss:0.73865  Acc:83.090%
[Progress:43.0%] time:51.54s Loss:0.74033  Acc:83.090%
[Progress:43.3%] time:52.47s Loss:0.77346  Acc:83.088%
[Progress:43.5%] time:51.73s Loss:0.75346  Acc:83.089%
[Progress:43.8%] time:51.10s Loss:0.74453  Acc:83.096%
[Progress:44.1%] time:50.71s Loss:0.78598  Acc:83.095%
[Progress:44.4%] time:52.21s Loss:0.75121  Acc:83.092%
[Progress:44.6%] time:51.97s Loss:0.72050  Acc:83.095%
[Progress:44.9%] time:53.63s Loss:0.74289  Acc:83.101%
[Progress:45.2%] time:52.95s Loss:0.69526  Acc:83.111%
[Progress:45.4%] time:52.10s Loss:0.72809  Acc:83.110%
[Progress:45.7%] time:52.27s Loss:0.76149  Acc:83.112%
[Progress:46.0%] time:51.63s Loss:0.75581  Acc:83.111%
[Progress:46.2%] time:52.53s Loss:0.69645  Acc:83.119%
[Progress:46.5%] time:52.06s Loss:0.72747  Acc:83.119%
[Progress:46.8%] time:53.05s Loss:0.70668  Acc:83.120%
[Progress:47.0%] time:51.91s Loss:0.76656  Acc:83.115%
[Progress:47.3%] time:52.00s Loss:0.72076  Acc:83.121%
[Progress:47.6%] time:52.40s Loss:0.72047  Acc:83.129%
[Progress:47.8%] time:52.95s Loss:0.72092  Acc:83.138%
[Progress:48.1%] time:52.97s Loss:0.73272  Acc:83.140%
[Progress:48.4%] time:53.66s Loss:0.73335  Acc:83.140%
[Progress:48.7%] time:53.29s Loss:0.68510  Acc:83.147%
[Progress:48.9%] time:53.69s Loss:0.78669  Acc:83.143%
[Progress:49.2%] time:52.33s Loss:0.74187  Acc:83.142%
[Progress:49.5%] time:52.40s Loss:0.74060  Acc:83.145%
[Progress:49.7%] time:52.31s Loss:0.73024  Acc:83.145%
[Progress:50.0%] time:52.64s Loss:0.75541  Acc:83.144%
[Progress:50.3%] time:52.09s Loss:0.77415  Acc:83.139%
[Progress:50.5%] time:52.17s Loss:0.83046  Acc:83.131%
[Progress:50.8%] time:51.88s Loss:0.79884  Acc:83.127%
[Progress:51.1%] time:53.39s Loss:0.77538  Acc:83.126%
[Progress:51.3%] time:52.84s Loss:0.75697  Acc:83.130%
[Progress:51.6%] time:52.61s Loss:0.75392  Acc:83.126%
[Progress:51.9%] time:53.50s Loss:0.73113  Acc:83.128%
[Progress:52.2%] time:53.64s Loss:0.72443  Acc:83.130%
[Progress:52.4%] time:52.26s Loss:0.71933  Acc:83.132%
[Progress:52.7%] time:52.58s Loss:0.73357  Acc:83.132%
[Progress:53.0%] time:50.89s Loss:0.71845  Acc:83.138%
[Progress:53.2%] time:51.86s Loss:0.73151  Acc:83.142%
[Progress:53.5%] time:52.99s Loss:0.73048  Acc:83.144%
[Progress:53.8%] time:52.26s Loss:0.69984  Acc:83.148%
[Progress:54.0%] time:51.33s Loss:0.73608  Acc:83.151%
[Progress:54.3%] time:51.64s Loss:0.72678  Acc:83.157%
[Progress:54.6%] time:53.39s Loss:0.68292  Acc:83.163%
[Progress:54.8%] time:52.86s Loss:0.75880  Acc:83.160%
[Progress:55.1%] time:52.75s Loss:0.73521  Acc:83.159%
[Progress:55.4%] time:52.39s Loss:0.72695  Acc:83.163%
[Progress:55.6%] time:52.77s Loss:0.75950  Acc:83.163%
[Progress:55.9%] time:52.66s Loss:0.74492  Acc:83.161%
[Progress:56.2%] time:53.05s Loss:0.77722  Acc:83.161%
[Progress:56.5%] time:52.20s Loss:0.69829  Acc:83.166%
[Progress:56.7%] time:51.65s Loss:0.71499  Acc:83.167%
[Progress:57.0%] time:51.25s Loss:0.73274  Acc:83.169%
[Progress:57.3%] time:52.01s Loss:0.78118  Acc:83.165%
[Progress:57.5%] time:51.06s Loss:0.70967  Acc:83.166%
[Progress:57.8%] time:51.78s Loss:0.74675  Acc:83.167%
[Progress:58.1%] time:51.89s Loss:0.69877  Acc:83.173%
[Progress:58.3%] time:53.50s Loss:0.73119  Acc:83.173%
[Progress:58.6%] time:52.05s Loss:0.74727  Acc:83.173%
[Progress:58.9%] time:52.91s Loss:0.76405  Acc:83.171%
[Progress:59.1%] time:52.46s Loss:0.72967  Acc:83.174%
[Progress:59.4%] time:52.50s Loss:0.75642  Acc:83.179%
[Progress:59.7%] time:52.27s Loss:0.77208  Acc:83.176%
[Progress:59.9%] time:53.23s Loss:0.77743  Acc:83.177%
[Progress:60.2%] time:51.54s Loss:0.72914  Acc:83.180%
[Progress:60.5%] time:52.67s Loss:0.75702  Acc:83.184%
[Progress:60.8%] time:51.55s Loss:0.76985  Acc:83.181%
[Progress:61.0%] time:50.01s Loss:0.72456  Acc:83.182%
[Progress:61.3%] time:52.84s Loss:0.71838  Acc:83.188%
[Progress:61.6%] time:52.97s Loss:0.74363  Acc:83.189%
[Progress:61.8%] time:53.29s Loss:0.78283  Acc:83.184%
[Progress:62.1%] time:52.02s Loss:0.75092  Acc:83.182%
[Progress:62.4%] time:52.54s Loss:0.78264  Acc:83.183%
[Progress:62.6%] time:52.10s Loss:0.72959  Acc:83.183%
[Progress:62.9%] time:51.95s Loss:0.77607  Acc:83.184%
[Progress:63.2%] time:51.35s Loss:0.77599  Acc:83.180%
[Progress:63.4%] time:51.80s Loss:0.75191  Acc:83.177%
[Progress:63.7%] time:52.02s Loss:0.74465  Acc:83.179%
[Progress:64.0%] time:51.86s Loss:0.69785  Acc:83.184%
[Progress:64.2%] time:51.20s Loss:0.71814  Acc:83.191%
[Progress:64.5%] time:51.65s Loss:0.71299  Acc:83.192%
[Progress:64.8%] time:53.19s Loss:0.77329  Acc:83.191%
[Progress:65.1%] time:53.23s Loss:0.72814  Acc:83.194%
[Progress:65.3%] time:52.83s Loss:0.70553  Acc:83.195%
[Progress:65.6%] time:52.22s Loss:0.74323  Acc:83.199%
[Progress:65.9%] time:52.29s Loss:0.79907  Acc:83.198%
[Progress:66.1%] time:53.15s Loss:0.77847  Acc:83.194%
[Progress:66.4%] time:52.48s Loss:0.73720  Acc:83.198%
[Progress:66.7%] time:52.54s Loss:0.72063  Acc:83.200%
[Progress:66.9%] time:51.57s Loss:0.73785  Acc:83.202%
[Progress:67.2%] time:51.84s Loss:0.76131  Acc:83.202%
[Progress:67.5%] time:52.28s Loss:0.70212  Acc:83.209%
[Progress:67.7%] time:52.13s Loss:0.80417  Acc:83.209%
[Progress:68.0%] time:51.96s Loss:0.75046  Acc:83.211%
[Progress:68.3%] time:53.34s Loss:0.67116  Acc:83.218%
[Progress:68.5%] time:52.79s Loss:0.78177  Acc:83.214%
[Progress:68.8%] time:52.89s Loss:0.75618  Acc:83.212%
[Progress:69.1%] time:52.10s Loss:0.72501  Acc:83.213%
[Progress:69.4%] time:51.95s Loss:0.78357  Acc:83.211%
[Progress:69.6%] time:52.73s Loss:0.77280  Acc:83.211%
[Progress:69.9%] time:52.20s Loss:0.70255  Acc:83.216%
[Progress:70.2%] time:52.04s Loss:0.73359  Acc:83.221%
[Progress:70.4%] time:51.49s Loss:0.69605  Acc:83.227%
[Progress:70.7%] time:51.63s Loss:0.75829  Acc:83.227%
[Progress:71.0%] time:51.56s Loss:0.71125  Acc:83.232%
[Progress:71.2%] time:52.28s Loss:0.73134  Acc:83.234%
[Progress:71.5%] time:53.17s Loss:0.75080  Acc:83.233%
[Progress:71.8%] time:53.18s Loss:0.78966  Acc:83.230%
[Progress:72.0%] time:53.01s Loss:0.74942  Acc:83.231%
[Progress:72.3%] time:52.39s Loss:0.73526  Acc:83.233%
[Progress:72.6%] time:51.62s Loss:0.71454  Acc:83.236%
[Progress:72.8%] time:53.17s Loss:0.74670  Acc:83.240%
[Progress:73.1%] time:51.24s Loss:0.69546  Acc:83.241%
[Progress:73.4%] time:51.33s Loss:0.76193  Acc:83.240%
[Progress:73.7%] time:53.11s Loss:0.74266  Acc:83.238%
[Progress:73.9%] time:51.76s Loss:0.72076  Acc:83.239%
[Progress:74.2%] time:52.12s Loss:0.74421  Acc:83.238%
[Progress:74.5%] time:50.36s Loss:0.71635  Acc:83.241%
[Progress:74.7%] time:51.05s Loss:0.74374  Acc:83.240%
[Progress:75.0%] time:52.68s Loss:0.76554  Acc:83.239%
[Progress:75.3%] time:52.56s Loss:0.76212  Acc:83.240%
[Progress:75.5%] time:52.00s Loss:0.72724  Acc:83.242%
[Progress:75.8%] time:51.99s Loss:0.73818  Acc:83.242%
[Progress:76.1%] time:52.82s Loss:0.72279  Acc:83.241%
[Progress:76.3%] time:50.31s Loss:0.77777  Acc:83.237%
[Progress:76.6%] time:51.74s Loss:0.67008  Acc:83.243%
[Progress:76.9%] time:50.89s Loss:0.74285  Acc:83.243%
[Progress:77.2%] time:50.94s Loss:0.74629  Acc:83.242%
[Progress:77.4%] time:51.40s Loss:0.72653  Acc:83.243%
[Progress:77.7%] time:51.70s Loss:0.72687  Acc:83.244%
[Progress:78.0%] time:50.13s Loss:0.70732  Acc:83.244%
[Progress:78.2%] time:51.92s Loss:0.73373  Acc:83.244%
[Progress:78.5%] time:52.40s Loss:0.75566  Acc:83.244%
[Progress:78.8%] time:52.30s Loss:0.76696  Acc:83.244%
[Progress:79.0%] time:51.41s Loss:0.78664  Acc:83.242%
[Progress:79.3%] time:51.46s Loss:0.76775  Acc:83.240%
[Progress:79.6%] time:51.71s Loss:0.74689  Acc:83.240%
[Progress:79.8%] time:51.00s Loss:0.68607  Acc:83.241%
[Progress:80.1%] time:50.96s Loss:0.79668  Acc:83.237%
[Progress:80.4%] time:51.93s Loss:0.74805  Acc:83.238%
[Progress:80.6%] time:51.65s Loss:0.72396  Acc:83.238%
[Progress:80.9%] time:50.13s Loss:0.74485  Acc:83.242%
[Progress:81.2%] time:50.61s Loss:0.78294  Acc:83.236%
[Progress:81.5%] time:50.17s Loss:0.77968  Acc:83.235%
[Progress:81.7%] time:51.61s Loss:0.74654  Acc:83.237%
[Progress:82.0%] time:51.68s Loss:0.67955  Acc:83.240%
[Progress:82.3%] time:51.08s Loss:0.78664  Acc:83.237%
[Progress:82.5%] time:51.58s Loss:0.70470  Acc:83.240%
[Progress:82.8%] time:50.45s Loss:0.74279  Acc:83.240%
[Progress:83.1%] time:51.70s Loss:0.72541  Acc:83.244%
[Progress:83.3%] time:50.88s Loss:0.72823  Acc:83.245%
[Progress:83.6%] time:50.39s Loss:0.82131  Acc:83.239%
[Progress:83.9%] time:50.42s Loss:0.77271  Acc:83.235%
[Progress:84.1%] time:51.16s Loss:0.69086  Acc:83.239%
[Progress:84.4%] time:50.08s Loss:0.72355  Acc:83.242%
[Progress:84.7%] time:49.85s Loss:0.71003  Acc:83.244%
[Progress:84.9%] time:49.26s Loss:0.72714  Acc:83.243%
[Progress:85.2%] time:52.29s Loss:0.69279  Acc:83.247%
[Progress:85.5%] time:52.57s Loss:0.71595  Acc:83.250%
[Progress:85.8%] time:51.69s Loss:0.75310  Acc:83.250%
[Progress:86.0%] time:51.12s Loss:0.71159  Acc:83.256%
[Progress:86.3%] time:51.83s Loss:0.72456  Acc:83.257%
[Progress:86.6%] time:52.62s Loss:0.75624  Acc:83.256%
[Progress:86.8%] time:51.13s Loss:0.75688  Acc:83.256%
[Progress:87.1%] time:50.92s Loss:0.75035  Acc:83.256%
[Progress:87.4%] time:50.97s Loss:0.68041  Acc:83.260%
[Progress:87.6%] time:50.85s Loss:0.71882  Acc:83.263%
[Progress:87.9%] time:50.37s Loss:0.79823  Acc:83.258%
[Progress:88.2%] time:50.18s Loss:0.77408  Acc:83.254%
